technique,summary,success,error,latency,summary_length,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,news_id,category,subcategory,agency,original_length
Nova 2 Lite V2,"**RESUMO:**

A Anatel assegurou a estabilidade dos serviços de telecomunicações durante os grandes carnavais de 2026 em Salvador, Recife, Olinda, São Paulo e Rio de Janeiro. Na fase preparatória, a agência realizou reuniões técnicas com prestadoras, organizadores e emissoras, monitorando a instalação de infraestrutura temporária e executando ações preventivas contra interferências em cenários de alta densidade de usuários. Um pilar fundamental foi a orientação sobre o Uso Temporário do Espectro (UTE), com esclarecimento de procedimentos de autorização e limites operacionais para evitar conflitos de sinais em sistemas críticos, como trios elétricos, transmissões ao vivo e serviços de emergência.",True,,1.2727069854736328,703,0.48739495798319327,0.6590909090909091,0.5603864734299517,0.3220338983050847,0.4367816091954023,0.37073170731707317,0.33613445378151263,0.45454545454545453,0.38647342995169087,a97380813e350ded6a482132b2d56735,Comunicações e Mídia,Telecomunicações,anatel,2350
Nova 2 Lite V2,"**RESUMO:**
O Governo do Brasil, por meio do Ministério da Justiça e Segurança Pública (MJSP), apoiou a Operação Server Out II para reprimir crimes digitais contra crianças e adolescentes. Foram cumpridos 14 mandados de busca e apreensão em 11 estados, com foco em crimes como disseminação de conteúdos extremistas, estímulo à automutilação de menores, incitação à violência contra escolas e armazenamento de material de abuso sexual infantojuvenil. A operação contou com integração das Polícias Civis estaduais e foi baseada em informações compartilhadas por plataformas digitais, destacando a cooperação entre União, estados e parceiros internacionais no combate a ameaças digitais.",True,,1.2311522960662842,684,0.7350427350427351,0.8686868686868687,0.7962962962962963,0.6120689655172413,0.7244897959183674,0.6635514018691588,0.6581196581196581,0.7777777777777778,0.712962962962963,d9b3fc1978142cd85fa7fa98f073e6f3,Segurança Pública,Combate ao Crime Organizado,secom,2870
Nova 2 Lite V2,"**RESUMO:**  
O governo brasileiro leiloou os terminais pesqueiros de Aracaju, Cananéia e Santos, concedendo ao setor privado o direito de explorá-los economicamente por um período de 20 anos. O evento ocorreu na B3, com acesso realizado pela Rua Álvares Penteado devido à interdição da entrada principal em obras.",True,,1.0265493392944336,314,0.5882352941176471,0.4411764705882353,0.5042016806722689,0.16,0.11940298507462686,0.13675213675213677,0.35294117647058826,0.2647058823529412,0.3025210084033613,0d8dd5973d557ec077d84048c11f8e63,Economia e Finanças,Investimentos e Comércio Exterior,mpa,584
Nova 2 Lite V2,"**RESUMO:**  
A Polícia Federal e a Controladoria-Geral da União (CGU) realizaram a terceira fase da Operação Sem Desconto, investigando um esquema bilionário de descontos fraudulentos nas aposentadorias e pensões do INSS. Foram apreendidos quase R$ 2,5 bilhões em bens e dinheiro, e um dos alvos foi a deputada Maria Gorete Pereira (MDB-CE), que teria usado influência política para acelerar acordos ilegais com o INSS e recebido mais de R$ 780 mil em propina. A PF pediu sua prisão, mas o ministro André Mendonça determinou monitoramento por tornozeleira eletrônica.",True,,1.4840354919433594,568,0.803921568627451,0.7454545454545455,0.7735849056603775,0.6633663366336634,0.6146788990825688,0.6380952380952382,0.7156862745098039,0.6636363636363637,0.6886792452830189,c7c0621c8e014ae52985df0ac30c62fc,Segurança Pública,Combate ao Crime Organizado,tvbrasil,1797
Nova 2 Lite V2,"### RESUMO:

Foi reaberto o Edital de Chamamento Público nº 11/2025 do IPHAN, com prazo de submissão de propostas de 23 de março a 10 de abril. Instituições mantenedoras de acervos presidenciais podem apresentar projetos para preservação, organização e divulgação dos documentos de ex-presidentes brasileiros. Com um investimento de R$ 30 milhões, os projetos selecionados poderão receber entre R$ 200 mil e R$ 1,5 milhão cada, com contratos de 12 a 18 meses. Uma roda de conversa sobre o edital ocorrerá em 24 de março às 15h no Teams para esclarecer dúvidas.",True,,1.2905199527740479,560,0.5377358490566038,0.6867469879518072,0.6031746031746031,0.3619047619047619,0.4634146341463415,0.40641711229946526,0.33962264150943394,0.43373493975903615,0.38095238095238093,inscricoes-de-projetos-para-preservacao-de-acervos-presidenciais-sao-reabertas_6ac5ad,"Cultura, Artes e Patrimônio",Preservação do Patrimônio,cultura,3142
Nova 2 Lite V2,"### RESUMO:

A Agência Nacional de Águas e Saneamento Básico (ANA), em parceria com o Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq), divulgou os resultados das sete chamadas públicas para seleção de bolsistas em projetos de pesquisa. Os candidatos foram selecionados de acordo com os critérios de cada edital. Os projetos abrangem áreas como aprimoramento do portal do Sistema Nacional de Informações sobre Recursos Hídricos (SNIRH), desenvolvimento do banco de dados da Base Nacional de Referência de Usos Consuntivos da Água (BD-Usos), monitoramento de risco hidrológico, simulação hidrodinâmica entre rios, estudo sobre cobrança de serviços de manejo de águas pluviais, aperfeiçoamento do Sistema de Detecção de Anomalias (MADE) e desenvolvimento de Arcabouço Analítico de Dados de Sedimentos em Suspensão. As bolsas variam em carga horária e valor, conforme o nível de formação e o projeto.",True,,1.8488056659698486,917,0.5849056603773585,0.8773584905660378,0.7018867924528301,0.4430379746835443,0.6666666666666666,0.5323193916349809,0.4339622641509434,0.6509433962264151,0.5207547169811321,6846979ed5ba9f6df7e535305d78b092,"Ciência, Tecnologia e Inovação",Pesquisa Científica,ana,5653
Nova 2 Lite V2,"**RESUMO:**

O Instituto Nacional do Seguro Social (INSS) iniciará os pagamentos de benefícios e auxílios referentes a fevereiro nesta segunda-feira, 23. Os beneficiários devem verificar a data de pagamento com base no número final do cartão de benefício, ignorando o último dígito verificador. Os pagamentos para quem ganha até um salário mínimo começam em 23 de fevereiro e terminam em 6 de março, enquanto os acima de um salário mínimo começam em 2 de março e também terminam em 6 de março. Mais informações estão disponíveis no site ou aplicativo Meu INSS, ou pelo telefone 135.",True,,1.330836534500122,582,0.42735042735042733,0.78125,0.5524861878453038,0.29310344827586204,0.5396825396825397,0.37988826815642457,0.3418803418803419,0.625,0.44198895027624313,cf63e402f93a06d25053f22d99e65723,Saúde,Sistema Único de Saúde (SUS),inss,2243
Nova 2 Lite V2,"### RESUMO:

O Ministério do Planejamento e Orçamento (MPO), por meio da Secretaria de Assuntos Internacionais e Desenvolvimento (Seaid), promoverá um evento em Brasília, em 4 de fevereiro, às 15h, para lançar o Portal Ybi e entregar o 1º Prêmio Seaid Antônio Sabino. O Portal Ybi visa modernizar, integrar e tornar transparente os pagamentos ao Brasil para organismos internacionais, reunindo dados de vários sistemas em um único ambiente. O Prêmio Seaid Antonio Sabino reconhecerá iniciativas de excelência em projetos ambientais e climáticos que utilizam financiamento externo, com seis projetos finalistas de vários estados e instituições internacionais.",True,,2.861557722091675,658,0.5046728971962616,0.7941176470588235,0.6171428571428571,0.32075471698113206,0.5074626865671642,0.39306358381502887,0.38317757009345793,0.6029411764705882,0.4685714285714285,91cac12dcf0cd9c008122d0c7535e7a4,Meio Ambiente e Sustentabilidade,Mudanças Climáticas,planejamento,4760
Nova 2 Lite V2,"**RESUMO:**
A Procuradoria-Geral da Fazenda Nacional (PGFN) lançou a campanha ""Elas regularizam"" em março para incentivar mulheres microempreendedoras a quitar dívidas com a União. Mais de um milhão de mulheres, representando 43,98% do total de 2,5 milhões de devedores, têm pendências a resolver. As contribuintes podem negociar débitos com descontos de até 100% sobre juros e multas até 29 de maio, especialmente para dívidas de até 60 salários mínimos. O portal Regularize oferece opções de pagamento flexíveis, e o dia 18 de março será o ""Dia D"" para priorizar o atendimento a essas mulheres.",True,,1.4238951206207275,596,0.625,0.7,0.6603773584905661,0.4144144144144144,0.46464646464646464,0.4380952380952381,0.5089285714285714,0.57,0.5377358490566037,47967f53c316725980da04247dc385ee,Economia e Finanças,Fiscalização e Tributação,fazenda,4398
Nova 2 Lite V2,"### RESUMO:

A Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP) emitiu a primeira manifestação conjunta de viabilidade ambiental para uma área contínua, avançando a política de oferta de áreas. Essa medida acelera a avaliação ambiental necessária para a inclusão de blocos na Oferta Permanente de Concessão (OPC) e na Oferta Permanente de Partilha (OPP), reduzindo prazos e ampliando previsibilidade para o planejamento das rodadas. A ANP também atualiza o edital da OPP para incluir novos blocos, reforçando segurança jurídica, transparência e previsibilidade nos processos licitatórios e promovendo o desenvolvimento sustentável do setor de petróleo e gás no Brasil.",True,,1.4600677490234375,685,0.7833333333333333,0.7401574803149606,0.7611336032388665,0.5882352941176471,0.5555555555555556,0.5714285714285715,0.7166666666666667,0.6771653543307087,0.6963562753036437,6ff2d5eb76b80ffcc27acb8a84117d38,Meio Ambiente e Sustentabilidade,Gestão de Resíduos e Licenciamento,anp,3216
Nova 2 Lite V2,"**RESUMO:**

Começaram as inscrições para a 3ª edição do Concurso Melhores Receitas da Alimentação Escolar, organizado pelo Fundo Nacional de Desenvolvimento da Educação (FNDE). Merendeiras e merendeiros de escolas públicas podem inscrever receitas até 27 de março de 2026, priorizando ingredientes da agricultura familiar e alimentos regionais. Os vencedores receberão R$ 5 mil cada, e suas escolas receberão R$ 8 mil para investimento em equipamentos ou melhoria da infraestrutura da cozinha escolar. A seleção envolve três etapas, incluindo votação popular, com premiação prevista para junho de 2026.",True,,1.2308013439178467,603,0.74,0.6727272727272727,0.7047619047619048,0.5151515151515151,0.46788990825688076,0.4903846153846154,0.5,0.45454545454545453,0.47619047619047616,86273730d381b46654ab7a766a489505,Educação,Ensino Básico,fnde,4572
Nova 2 Lite V2,"**RESUMO:**

A Secretaria de Prêmios e Apostas do Ministério da Fazenda (SPA/MF) está orientando os consumidores-apostadores sobre seus direitos no Dia do Consumidor. No mercado regulado de apostas de quota fixa, os apostadores têm direito a receber prêmios no prazo informado, atendimento gratuito e proteção de dados pessoais. As operadoras devem oferecer informações claras, ferramentas de jogo responsável e proibir publicidade enganosa. Além disso, um curso gratuito online, oferecido pela SPA/MF e pela Secretaria Nacional do Consumidor (Senacon), orienta sobre direitos, jogo responsável e impactos na saúde mental e educação financeira.",True,,1.3351562023162842,644,0.3333333333333333,0.5,0.4,0.19230769230769232,0.2898550724637681,0.23121387283236994,0.23809523809523808,0.35714285714285715,0.2857142857142857,0a6cd6315cf46dc7b720c1768bf2c20c,Economia e Finanças,Fiscalização e Tributação,fazenda,3296
Nova 2 Lite V2,"**RESUMO:**

O Ministério do Trabalho e Emprego (MTE), por meio da Comissão Nacional de Erradicação do Trabalho Infantil (CONAETI), abriu uma consulta pública de 45 dias para a construção do IV Plano Nacional de Prevenção e Erradicação do Trabalho Infantil e Proteção de Adolescentes no Trabalho. A participação ocorre pela plataforma Brasil Participativo, com o objetivo de ampliar a colaboração da sociedade na definição de diretrizes, metas e estratégias para o enfrentamento do trabalho infantil no Brasil. O Plano visa prevenir e erradicar o trabalho infantil, fortalecer a atuação integrada do Estado e consolidar a rede de proteção social, em conformidade com a legislação brasileira e compromissos internacionais.",True,,1.2338941097259521,721,0.5691056910569106,0.8333333333333334,0.676328502415459,0.47540983606557374,0.6987951807228916,0.5658536585365853,0.5447154471544715,0.7976190476190477,0.6473429951690821,2053efdaee09dbd0fb6bc29b747befe8,Justiça e Direitos Humanos,Direitos das Crianças,trabalho-e-emprego,2087
Nova 2 Lite V2,"**RESUMO:**

O Ministério do Trabalho e Emprego (MTE) foi premiado em primeiro lugar na categoria Líder em Transformação Digital pelo MGI, reconhecendo projetos como o Crédito do Trabalhador, a assistente virtual Celeste e plataformas como Facilita e SIGFAT. O MTE também alcançou a nota máxima (Nível 3 – Pleno) na Autoavaliação em Integridade Pública da CGU, com 100% de aproveitamento nos requisitos de maturidade ética e transparência, posicionando-se entre apenas cinco órgãos federais a atingir esse patamar.",True,,1.0936262607574463,514,0.5730337078651685,0.5425531914893617,0.5573770491803278,0.32954545454545453,0.3118279569892473,0.3204419889502762,0.42696629213483145,0.40425531914893614,0.41530054644808745,fe12295794b4bd3ddbf6d9f4759b1786,Políticas Públicas e Governança,Administração Pública,trabalho-e-emprego,3769
Nova 2 Lite V2,"**RESUMO:**  
O Ministro André Mendonça, do Supremo Tribunal Federal (STF), autorizou na quinta-feira (19) a transferência do banqueiro Daniel Vorcaro da Penitenciária Federal em Brasília para a carceragem da Superintendência da Polícia Federal. A medida ocorre enquanto Vorcaro prepara-se para iniciar tratativas de um acordo de delação premiada, indicando sua disposição a negociar com a Polícia Federal ou a Procuradoria-Geral da República (PGR) após mudar recentemente de advogado.",True,,1.057016372680664,485,0.8292682926829268,0.7311827956989247,0.777142857142857,0.654320987654321,0.5760869565217391,0.6127167630057804,0.7317073170731707,0.6451612903225806,0.6857142857142856,vorcaro-e-transferido-em-meio-a-expectativa-por-delacao-premiada_a990c5,Segurança Pública,Combate ao Crime Organizado,tvbrasil,573
Nova 2 Lite V2,"**RESUMO:**
O Ministério de Portos e Aeroportos (MPor) abriu inscrições até 30 de setembro de 2026 para curso online e gratuito de Introdução à Aviação, com carga horária de 20 horas. Voltado a profissionais e interessados do setor aeronáutico brasileiro, o curso aborda história da aviação, aeronaves, aeroportos e perspectivas futuras. A classificação será por ordem de inscrição, e o certificado será concedido aos participantes que alcançarem 70% de aproveitamento em cada módulo.",True,,1.2422044277191162,484,0.7261904761904762,0.6931818181818182,0.7093023255813954,0.5180722891566265,0.4942528735632184,0.5058823529411764,0.5952380952380952,0.5681818181818182,0.5813953488372093,00a987cdb714d41163f0d7ee61af208a,Educação,Educação Profissional e Capacitação,portos-e-aeroportos,2214
Nova 2 Lite V2,"### Resumo:

O Governo do Brasil já devolveu mais de R$ 63 milhões a 93.417 aposentados e pensionistas de Goiás por descontos associativos não autorizados em benefícios do INSS. Em nível nacional, o valor ressarcido supera R$ 2,74 bilhões, beneficiando quatro milhões de pessoas. O acordo de ressarcimento segue aberto para adesão até 14 de fevereiro de 2026, sendo gratuito e não exigindo documentos. Beneficiários podem contestar descontos indevidos pelo aplicativo Meu INSS, Central 135 ou agências dos Correios.",True,,1.233001708984375,515,0.6703296703296703,0.5545454545454546,0.6069651741293532,0.45555555555555555,0.3761467889908257,0.4120603015075377,0.5714285714285714,0.4727272727272727,0.5174129353233831,23e530d40ae56a3582c26c6da91c0739,Saúde,Programas e Projetos em Saúde,inss,3438
Nova 2 Lite V2,"**RESUMO:**
A Agência Nacional de Transportes Terrestres (ANTT) e a Agência Reguladora de Transportes de Minas Gerais (ARTEMIG) conquistaram o segundo lugar no Prêmio CAIXA PPP 2025 na categoria “Melhor Iniciativa em Capacitação em Parcerias Público-Privadas”. O projeto “ARTEMIG e ANTT – Programa ANTT Coopera/Minas Gerais” promoveu capacitação técnica para melhorar a regulação, fiscalização e gestão de concessões e PPPs. A parceria entre ANTT, ARTEMIG e Secretaria de Infraestrutura de Minas Gerais (Seinfra-MG) envolveu oficinas, treinamentos e visitas técnicas, incluindo a demonstração da tecnologia HS-WIM para fiscalização de peso de caminhões em movimento.",True,,1.4398555755615234,666,0.6396396396396397,0.7395833333333334,0.6859903381642513,0.44545454545454544,0.5157894736842106,0.4780487804878049,0.5225225225225225,0.6041666666666666,0.5603864734299517,8f5d28012b36b909624c6ed14e1ea51a,Infraestrutura e Transportes,Logística e Transporte,antt,5364
Nova 2 Lite V2,"**RESUMO:**

O X Congresso Interno da Fiocruz, realizado em 10 de dezembro, destacou o papel estratégico do controle social na formulação, monitoramento e avaliação das políticas públicas de saúde, com base em evidências científicas e escuta da sociedade. A presidenta do Conselho Nacional de Saúde, Fernanda Magano, enfatizou a importância da democracia, ciência, tecnologia e inovação, bem como a luta antirracista e o combate à violência contra a mulher e a LGBTfobia. A pesquisadora emérita Nísia Trindade Lima falou sobre avanços na relação da Fiocruz com movimentos sociais, equidade de gênero e raça, e inclusão de pessoas com deficiência, além da relação entre mudanças climáticas e saúde.",True,,1.2295324802398682,697,0.8333333333333334,0.7189542483660131,0.7719298245614036,0.6259541984732825,0.5394736842105263,0.5795053003533569,0.696969696969697,0.6013071895424836,0.6456140350877193,059dc9ade3e9be6a83e41dbb74c55e79,Saúde,Sistema Único de Saúde (SUS),conselho-nacional-de-saude,3779
Nova 2 Lite V2,"### RESUMO:

A Comissão de Valores Mobiliários (CVM) disponibilizou o **Calendário CVM 2026** em seu site, uma ferramenta que auxilia participantes do mercado regulado a acompanhar e cumprir prazos de entrega de informações exigidas pela Autarquia. O calendário permite buscas rápidas e objetivas, reduzindo multas por não cumprimento. Importante destacar que as informações são sujeitas a alterações com base nas portarias do Ministério da Gestão e Inovação em Serviços Públicos (MGI) que estabelecem feriados e pontos facultativos. O calendário é atualizado até 15 de dezembro, permitindo planejamento com antecedência para o exercício seguinte.",True,,1.2261388301849365,647,0.5504587155963303,0.6818181818181818,0.6091370558375634,0.3333333333333333,0.41379310344827586,0.36923076923076925,0.3577981651376147,0.4431818181818182,0.39593908629441626,79d7c874a8f88d967feba4438a94c789,Políticas Públicas e Governança,Transparência e Prestação de Contas,cvm,1639
Nova 2 Lite V2,"**RESUMO:**

O Fundo Nacional de Desenvolvimento da Educação (FNDE) registrou 465 solicitações no primeiro mês piloto do Balcão Virtual Institucional, operando por 17 dias úteis em fevereiro de 2026. Deste total, 372 foram atendidas, com tempo médio de espera de 9 minutos e 41 segundos e duração média de atendimento de 18 minutos e 1 segundo. O índice de satisfação dos usuários alcançou 88%, com 25 avaliações realizadas, das quais 21 foram classificadas como ótimo e uma como bom. A plataforma, acessível via Microsoft Teams, permite atendimento direto com colaboradores do FNDE para tratar de diversos assuntos relacionados à gestão educacional.",True,,1.4361231327056885,650,0.39823008849557523,0.625,0.4864864864864865,0.20535714285714285,0.323943661971831,0.25136612021857924,0.26548672566371684,0.4166666666666667,0.32432432432432434,e26166eaa8c49e11d9f16cf518cfb07a,Educação,Programas e Políticas Educacionais,fnde,3514
Nova 2 Lite V2,"### RESUMO:

O Governo Federal destinou R$ 16,1 milhões para municípios mineiros atingidos por chuvas na Zona da Mata, com três novos planos de trabalho aprovados no sábado (28), totalizando mais R$ 4,8 milhões para Ubá. Uma equipe interministerial foi montada em Juiz de Fora para coordenar ações emergenciais, com o presidente Lula garantindo apoio contínuo para recuperação de cidades, empresas e serviços públicos. Até o momento, cinco municípios têm reconhecimento federal, com 70 mortes confirmadas e 70.000 pessoas desalojadas ou desabrigadas.",True,,1.6432933807373047,550,0.5416666666666666,0.48598130841121495,0.5123152709359606,0.3157894736842105,0.2830188679245283,0.29850746268656714,0.4895833333333333,0.4392523364485981,0.4630541871921182,33dd6edf911ae353556a9b3c00a8d0fd,Segurança Pública,Prevenção e Enfrentamento à Violência,mdr,8564
Nova 2 Lite V2,"### Resumo:

O Ministério da Educação (MEC), por meio do Fundo Nacional de Desenvolvimento da Educação (FNDE), anunciou um aumento de 14,35% nos valores por pessoa do Programa Nacional de Alimentação Escolar (Pnae) para 2026. Esse reajuste, baseado na inflação acumulada entre 2023 e 2025 (IPCA), eleva o custo anual do programa de R$ 3,6 bilhões em 2022 para R$ 6,7 bilhões em 2026, totalizando um aumento acumulado de mais de 80% durante esta gestão. Os novos valores já valem para a primeira parcela de 2026 e visam recompor o poder de compra, garantir qualidade nutricional e ampliar a equidade, com destaque para o aumento da participação da agricultura familiar no programa, que passará de 30% para 45% dos recursos.",True,,1.5397777557373047,722,0.6106870229007634,0.6722689075630253,0.6400000000000001,0.4,0.4406779661016949,0.4193548387096774,0.46564885496183206,0.5126050420168067,0.48799999999999993,43cbc1c8b5ba958c3e20c083f86858d2,Educação,Ensino Básico,fnde,4025
Nova 2 Lite V2,"**RESUMO:**

O secretário-executivo do MDIC, Márcio Elias Rosa, integrou a comitiva do presidente Lula na visita ao país asiático, debatendo economia de impacto e fortalecendo relações bilaterais. Na quinta-feira (19/2), ele participou de um debate na Wadhwani Foundation sobre convergências entre políticas públicas brasileiras e iniciativas da fundação, destacando a importância da economia de impacto para o desenvolvimento produtivo. Na sexta-feira (20/2), ele inaugurou o primeiro escritório da ApexBrasil em Nova Délhi, a 11ª sede internacional da agência, ampliando o apoio às empresas brasileiras interessadas em exportar para a Índia e atrair investimentos.",True,,1.4352977275848389,666,0.5225225225225225,0.5523809523809524,0.537037037037037,0.3090909090909091,0.3269230769230769,0.31775700934579443,0.42342342342342343,0.44761904761904764,0.4351851851851852,f6c38ab11e936d5e724b78dc18c23e98,Relações Internacionais e Diplomacia,Política Externa,mdic,2982
Nova 2 Lite V2,"**RESUMO:**

A partir de segunda-feira (9), educadores brasileiros terão acesso a descontos exclusivos em livros, Kindles e cursos de capacitação por meio da iniciativa #TôComProf, promovida pelo Ministério da Educação (MEC) em parceria com empresas privadas. A Amazon oferecerá descontos fixos de R$ 80 no Kindle básico, 10% em livros e 100% no curso on-line sobre inteligência artificial e computação em nuvem. O programa busca valorizar a profissão docente e integrar-se ao programa Mais Professores para o Brasil, que visa fortalecer a formação docente e incentivar o ingresso de professores na educação pública.",True,,1.368497371673584,616,0.5,0.7105263157894737,0.5869565217391304,0.32710280373831774,0.4666666666666667,0.3846153846153846,0.35185185185185186,0.5,0.41304347826086957,95434e31e37bfa4d7e0dc8b3a1293f98,Educação,Programas e Políticas Educacionais,mec,2710
Nova 2 Lite V2,"**RESUMO:**  
A Agência Nacional de Telecomunicações (Anatel) disponibilizou os boletos da Taxa de Fiscalização de Funcionamento (TFF) e da Contribuição para o Fomento da Radiodifusão Pública (CFRP) para pagamento até 31 de março de 2026. Os principais contribuintes são empresas de telecomunicações e radiodifusores, que devem emitir os documentos diretamente pelo sistema da Anatel. A agência orienta a emissão antecipada dos boletos e ressalta que o pagamento é obrigatório, mesmo que o serviço não esteja em uso, até o cancelamento formal junto à Agência.",True,,1.1977498531341553,559,0.7628865979381443,0.6218487394957983,0.6851851851851851,0.5729166666666666,0.4661016949152542,0.514018691588785,0.6907216494845361,0.5630252100840336,0.6203703703703703,16cd9adce799279ab8cc62d8d1a3c6a1,Economia e Finanças,Fiscalização e Tributação,anatel,1758
Nova 2 Lite V2,"**RESUMO:**

A Petrobras registrou um lucro líquido recorde de R$ 110,6 bilhões em 2025, um aumento de 198,9% em relação a 2024, impulsionado pelo crescimento de 11% na produção de petróleo e gás e pelo caixa gerado. Apesar da queda de 14% no preço internacional do petróleo (Brent), a empresa teve um EBITDA ajustado de R$ 244,3 bilhões e exportou um recorde de 999 mil barris de petróleo por dia no quarto trimestre. A Petrobras também pagou R$ 277,6 bilhões em impostos e distribuiu R$ 45,2 bilhões em proventos aos acionistas em 2025.",True,,1.2320289611816406,538,0.5135135135135135,0.7125,0.5968586387434555,0.33636363636363636,0.46835443037974683,0.39153439153439157,0.4144144144144144,0.575,0.4816753926701571,4ac8ca4d317b64cce91992eda4466b56,Economia e Finanças,Política Econômica,agencia_brasil,2448
Nova 2 Lite V2,"**RESUMO:**

A TV Brasil estreia nesta terça-feira (10) o novo programa de entrevistas ""Na Mesa com Datena"", com o jornalista José Luiz Datena como apresentador. O programa semanal vai ao ar às 21h, com a entrevista inaugural do vice-presidente e ministro do Desenvolvimento, Indústria, Comércio e Serviços, Geraldo Alckmin. A contratação de Datena, com mais de 50 anos de carreira, reforça o compromisso da Empresa Brasil de Comunicação (EBC) em valorizar o jornalismo, ampliando a cobertura factual e integrando rádio e televisão.",True,,1.1322336196899414,532,0.6129032258064516,0.75,0.6745562130177516,0.43478260869565216,0.5333333333333333,0.47904191616766467,0.5376344086021505,0.6578947368421053,0.591715976331361,ecba5b245361dc0195db2f5126883054,Comunicações e Mídia,Telecomunicações,agencia_brasil,2516
Nova 2 Lite V2,"**RESUMO:**  
O procurador-geral da República, Paulo Gonet, enviou ao Supremo Tribunal Federal (STF) parecer pelo arquivamento do inquérito aberto contra Elon Musk, dono da rede social X. A investigação, que dura dois anos, apurava supostos ataques virtuais contra ministros do STF e desobediência a decisões de suspensão de perfis. Gonet concluiu que a Polícia Federal não encontrou provas de resistência deliberada da plataforma às determinações judiciais, nem intenção fraudulenta nas inconsistências observadas. A decisão final caberá ao ministro Alexandre de Moraes, relator do caso.",True,,1.0761995315551758,588,0.7959183673469388,0.6666666666666666,0.725581395348837,0.5463917525773195,0.45689655172413796,0.4976525821596244,0.6530612244897959,0.5470085470085471,0.5953488372093022,90163b3f26c9f6f72299b9ec1043a2a4,Justiça e Direitos Humanos,Sistema Judiciário,agencia_brasil,1058
Nova 2 Lite V2,"**RESUMO:**  
A Agência Nacional de Vigilância Sanitária (Anvisa) determinou o recolhimento dos suplementos alimentares Calm Days e Libi Now da empresa Santo Mato Farma LTDA (ME). A ação foi tomada após constatar que os produtos eram fabricados e comercializados sem estudos de estabilidade, necessários para garantir segurança, composição e qualidade até o prazo de validade. Com isso, a comercialização, distribuição, fabricação, propaganda e consumo dos produtos foram suspensos.",True,,1.0801513195037842,482,0.6582278481012658,0.7123287671232876,0.6842105263157894,0.47435897435897434,0.5138888888888888,0.4933333333333333,0.5949367088607594,0.6438356164383562,0.618421052631579,63264edd9fcd6c2cce02581f159fcee7,Saúde,Vigilância Sanitária,anvisa,808
Nova 2 Lite V2,"**RESUMO:**

As mulheres representam 57,96% dos servidores ativos da Agência Nacional de Vigilância Sanitária (Anvisa), consolidando sua liderança na regulação sanitária brasileira. Antes mesmo da entrada dos novos servidores do último concurso público, essa presença feminina já é significativa, com mulheres ocupando posições estratégicas em diversas áreas, desde análise técnica e científica até gestão e formulação de políticas públicas. A diretora Daniela Marreco destaca que 68% das aprovações no último concurso foram de mulheres, reforçando sua força e preparação para projetar ainda mais a Anvisa.",True,,1.1317133903503418,606,0.3867924528301887,0.6307692307692307,0.4795321637426901,0.14285714285714285,0.234375,0.17751479289940827,0.18867924528301888,0.3076923076923077,0.23391812865497078,e883dca0ababefbb79a5e80f1b7eb001,Saúde,Sistema Único de Saúde (SUS),anvisa,2907
Nova 2 Lite V2,"**RESUMO:**  
O Ministério das Cidades realizará a entrega do Prêmio Minha Casa, Minha Vida em 25 de março, às 14h, em Brasília, premiando dez projetos em cinco categorias: qualidade urbanística, qualidade de projeto, inovação, sustentabilidade e financiamento. O prêmio visa incentivar a melhoria contínua, soluções inovadoras e sustentáveis, e destacar boas práticas na produção de moradias de interesse social pelo Brasil. O ministro das Cidades, Jader Filho, participará da cerimônia no Auditório da Matriz II da Caixa.",True,,0.9932065010070801,523,0.6923076923076923,0.7682926829268293,0.7283236994219653,0.4888888888888889,0.5432098765432098,0.5146198830409356,0.4835164835164835,0.5365853658536586,0.5086705202312138,premio-minha-casa-minha-vida-sera-entregue-nesta-quarta-feira-25_ec1b5b,Habitação e Urbanismo,Programas Habitacionais,cidades,1111
Nova 2 Lite V2,"**RESUMO:**

O ministro da Previdência Social, Wolney Queiroz, na abertura da reunião do Conselho Nacional de Previdência Social (CNPS), manifestou solidariedade às vítimas das fortes chuvas em Minas Gerais e anunciou negociações para antecipar benefícios previdenciários aos segurados das regiões afetadas, dependendo da declaração de calamidade pública pelos municípios. Além disso, o governo planeja apresentar em breve um plano para reduzir a fila de espera do INSS. A Previdência já ressarcou 4,3 milhões de segurados por descontos indevidos, totalizando R$ 2,9 bilhões, com prazo até 20 de março para adesão.",True,,1.3710458278656006,614,0.6146788990825688,0.5826086956521739,0.5982142857142857,0.37037037037037035,0.3508771929824561,0.36036036036036034,0.45871559633027525,0.43478260869565216,0.4464285714285714,5976b55c5f05ef9c4ed0111baf271abc,Políticas Públicas e Governança,Administração Pública,previdencia,2715
