technique,summary,success,error,latency,summary_length,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,news_id,original_length
Haiku 4.5 V1,"# Resumo da Notícia

O Banco do Brasil acionou seu Programa de Ajuda Humanitária para atender vítimas das enchentes na Zona da Mata mineira, iniciando com doação de R$ 200 mil via Fundação BB para distribuição de alimentos, roupas e kits de higiene. A instituição oferece medidas financeiras como carência de até seis meses para pessoas físicas, prorrogação de parcelas para empresas e crédito rural emergencial para produtores, beneficiando mais de 159 mil clientes pessoas físicas e 9 mil jurídicas. Além disso, o banco estorna juros e tarifas nas regiões afetadas, mobiliza pontos de arrecadação nas AABB mineiras e oferece apoio aos municípios com operações de crédito prioritárias.",True,,4.556276798248291,686,0.4409448818897638,0.6666666666666666,0.5308056872037915,0.24603174603174602,0.37349397590361444,0.2966507177033493,0.3228346456692913,0.4880952380952381,0.38862559241706157,doc_17_26,5301
Haiku 4.5 V1,"# Resumo da Notícia

A ministra da Igualdade Racial, Anielle Franco, destaca que a participação da sociedade é essencial para combater práticas discriminatórias e o racismo ambiental. Um novo comitê amplia a representação de povos tradicionais e grupos historicamente vulnerabilizados nos debates sobre o tema, reconhecendo que os problemas e soluções são coletivos. O Ministério da Igualdade Racial reforça sua visibilidade institucional e aponta direções para melhorar legislações e avançar na justiça climática.",True,,1.8476121425628662,514,0.47058823529411764,0.6557377049180327,0.547945205479452,0.23809523809523808,0.3333333333333333,0.2777777777777778,0.32941176470588235,0.45901639344262296,0.3835616438356164,doc_15_16_syn_extract_middle_3677,675
Haiku 4.5 V1,"# Resumo da Notícia

O vice-presidente de produtos e clientes da B3, Luiz Masagão, destacou a importância estratégica da educação financeira tanto para carreiras profissionais quanto para o desenvolvimento nacional. Segundo ele, a educação financeira transforma conceitos teóricos em conhecimento prático, capacitando as pessoas a tomar decisões mais assertivas. A OLITEF é reconhecida como fundamental por democratizar esse aprendizado entre os jovens brasileiros.",True,,2.127530813217163,465,0.6338028169014085,0.6338028169014085,0.6338028169014085,0.4142857142857143,0.4142857142857143,0.4142857142857143,0.5915492957746479,0.5915492957746479,0.5915492957746479,doc_11_25_syn_extract_middle_1096,446
Haiku 4.5 V1,"# Resumo da Notícia

O Programa de Pós-Graduação em Ciência e Tecnologia das Radiações, Minerais e Materiais do CDTN alcançou nota 6 na Avaliação Quadrienal 2021-2024 da Capes, consolidando-se como um Programa de Excelência com reconhecimento nacional e internacional. Esta é a segunda elevação consecutiva do conceito, refletindo o trabalho de dedicação iniciado nos anos 2000 para consolidar o CDTN como instituição de ensino e pesquisa na área nuclear. O programa iniciou suas atividades com o mestrado em 2003 e expandiu-se com a implantação do doutorado em 2010, conforme recomendação da Capes.",True,,2.189547300338745,599,0.6542056074766355,0.7070707070707071,0.6796116504854368,0.4811320754716981,0.5204081632653061,0.5,0.5794392523364486,0.6262626262626263,0.6019417475728156,doc_11_08_syn_short_6574,1413
Haiku 4.5 V1,"# Resumo da Notícia

O presidente em exercício Geraldo Alckmin visitou a Zona da Mata Mineira para avaliar as ações governamentais frente às fortes chuvas que atingiram cidades como Juiz de Fora e Ubá, reforçando que a prioridade imediata é o socorro às vítimas com apoio da Defesa Civil, Exército, Saúde e Força Nacional do SUS. O governo liberará R$ 800 por pessoa desabrigada às prefeituras para compra de mantimentos e itens essenciais, além de antecipar pagamentos do Bolsa Família e BPC. Alckmin também destacou o compromisso do governo com o combate às mudanças climáticas, citando reduções no desmatamento da Amazônia e aumento do uso de combustíveis renováveis.",True,,2.9269397258758545,670,0.5934959349593496,0.7604166666666666,0.6666666666666666,0.39344262295081966,0.5052631578947369,0.44239631336405527,0.4634146341463415,0.59375,0.5205479452054794,doc_19_08,4007
Haiku 4.5 V1,"# Resumo da Notícia

A 39ª Conferência Regional da FAO para América Latina e Caribe ocorre em Brasília entre 2 e 6 de março, reunindo autoridades para debater segurança alimentar, agricultura e políticas públicas de combate à fome. O Programa Nacional de Alimentação Escolar (PNAE) foi destaque como política estratégica de referência internacional, garantindo refeições equilibradas e incentivando a compra de produtos da agricultura familiar. A presidente do FNDE, Fernanda Pacobahyba, participou das atividades iniciais e ressaltou o caráter multissetorial da política, com um almoço institucional preparado por merendeiras da rede pública demonstrando a qualidade das refeições oferecidas nas escolas brasileiras.",True,,2.612729549407959,717,0.5128205128205128,0.7142857142857143,0.5970149253731343,0.28448275862068967,0.39759036144578314,0.3316582914572864,0.41025641025641024,0.5714285714285714,0.47761194029850745,doc_17_29_syn_short_3938,3028
Haiku 4.5 V1,"# Resumo da Notícia

O Ministério de Minas e Energia abriu consulta pública para modernizar o mercado de energia elétrica brasileiro através da implementação de contabilização dupla e modelo híbrido de formação de preços, buscando alinhar a programação à operação real do sistema e reduzir encargos aos consumidores. A proposta, baseada no Projeto Meta II coordenado pela CCEE com apoio do Banco Mundial, estabelece que geradores de fontes renováveis declarem suas expectativas de geração, gerando exposições financeiras caso haja desvios entre o programado e o efetivamente gerado. A implementação está prevista para 30 de junho de 2028, com período mínimo de seis meses de testes, e as contribuições podem ser enviadas até 15 de abril pelo Portal de Consultas Públicas do MME.",True,,3.0647263526916504,778,0.45714285714285713,0.6213592233009708,0.5267489711934156,0.23741007194244604,0.3235294117647059,0.2738589211618257,0.36428571428571427,0.49514563106796117,0.41975308641975306,doc_09_07,3207
Haiku 4.5 V1,"# Resumo da Notícia

Mato Grosso do Sul realizou um encontro estadual da Rede dos Pontos de Cultura para preparar sua participação na 6ª Teia Nacional. O estado definiu delegados e propostas que serão apresentadas no evento nacional, marcado para março em Aracruz, no Espírito Santo. O encontro estadual funcionou como etapa preparatória para consolidar as contribuições e representações de Mato Grosso do Sul no evento.",True,,2.010904312133789,420,0.6164383561643836,0.625,0.6206896551724138,0.3055555555555556,0.30985915492957744,0.3076923076923077,0.3287671232876712,0.3333333333333333,0.33103448275862074,doc_07_02_syn_extract_first_4111,408
Haiku 4.5 V1,"# Resumo da Notícia

O Cade abriu processo seletivo para contratar consultoria técnica responsável pela elaboração do Guia de Abuso de Poder Econômico, que consolidará orientações sobre condutas unilaterais e abuso de posição dominante com base na legislação brasileira e jurisprudência. Os candidatos devem ter formação em direito ou economia com pós-graduação completa, experiência mínima de um ano em defesa da concorrência e fluência em inglês, devendo enviar currículo e proposta até 17 de fevereiro para prodoc@cade.gov.br. O trabalho será desenvolvido em conjunto com o Tribunal do Cade e a Superintendência-Geral, incluindo consolidação de contribuições de consultas públicas e transferência de conhecimento à equipe técnica da autarquia.",True,,2.5044589042663574,746,0.5149253731343284,0.7666666666666667,0.6160714285714286,0.3684210526315789,0.550561797752809,0.4414414414414414,0.43283582089552236,0.6444444444444445,0.5178571428571429,doc_09_02,2018
Haiku 4.5 V1,"# Resumo da Notícia

A Fiocruz assinou um memorando com a empresa chinesa WuXi Biologics para ampliar a produção de vacinas destinadas ao SUS. O acordo prevê o uso de capacidade produtiva internacional, intercâmbio técnico entre as instituições e possibilita aumentar a escala de fabricação de imunizantes brasileiros. A parceria foi formalizada durante negociações na China e visa fortalecer a autossuficiência do Brasil em produção vacinal.",True,,2.233535051345825,442,0.6486486486486487,0.6956521739130435,0.6713286713286714,0.5068493150684932,0.5441176470588235,0.524822695035461,0.6081081081081081,0.6521739130434783,0.6293706293706294,doc_09_42_syn_extract_first_1158,395
Haiku 4.5 V1,"# Resumo da Notícia

O Ministério das Mulheres e a Polícia Rodoviária Federal (PRF) estabeleceram uma parceria para ampliar a campanha de combate à violência contra mulheres durante o Carnaval em todo o país. A ação preventiva disseminará a mensagem ""Se liga, ou eu ligo 180"" através de faixas instaladas na entrada e saída de postos da PRF nas 27 capitais brasileiras. A campanha busca conscientizar a população sobre a importância de denunciar agressões, assédio e importunação sexual utilizando o Ligue 180 - Central de Atendimento à Mulher.",True,,1.764042615890503,544,0.826530612244898,0.81,0.8181818181818183,0.6288659793814433,0.6161616161616161,0.6224489795918368,0.5510204081632653,0.54,0.5454545454545455,doc_17_20_syn_short_4180,1412
Haiku 4.5 V1,"# Resumo da Notícia

O Atlas foi desenvolvido como ferramenta de educação patrimonial, apresentando informações de forma acessível sobre trabalhos arqueológicos. O documento reúne mais de 150 páginas com fotos, tabelas e referências baseadas em relatórios do Iphan e dados coletados em visitas a sítios arqueológicos. A publicação consolida dados que estavam dispersos em repositórios nacionais e internacionais.",True,,2.0524754524230957,412,0.6571428571428571,0.5542168674698795,0.6013071895424836,0.37681159420289856,0.3170731707317073,0.34437086092715236,0.4,0.3373493975903614,0.36601307189542487,doc_07_16_syn_extract_middle_4139,350
Haiku 4.5 V1,"# Resumo da Notícia

O Governo Federal está pavimentando 11,8 quilômetros da BR-020/BA, no trecho entre Campo Alegre de Lourdes (BA) e São Raimundo Nonato (PI), com investimento de R$ 32,5 milhões pelo Novo PAC, visando melhorar a trafegabilidade, conforto e segurança. A obra já está 76% concluída, com 8,8 quilômetros finalizados e previsão de término no primeiro semestre de 2026. Quando finalizada, a rodovia contará com duas faixas de tráfego e acostamentos, reduzindo o tempo de viagem e os custos de transporte na região.",True,,2.4649717807769775,528,0.52,0.7222222222222222,0.6046511627906976,0.36363636363636365,0.5070422535211268,0.4235294117647059,0.39,0.5416666666666666,0.45348837209302323,doc_13_02_syn_short_8749,1965
Llama 3.3 V1,"O Ministério da Educação e Cultura (MEC) está com inscrições abertas até sexta-feira (13) para o programa ""Toda Matemática"", que oferece apoio financeiro para o fortalecimento da matemática nas escolas. A participação das redes é voluntária e ocorre em duas etapas. O objetivo é fortalecer a educação matemática no Brasil. 

O programa ""Toda Matemática"" é uma iniciativa do MEC que visa melhorar a qualidade da educação matemática no país. Com o apoio financeiro, as escolas poderão desenvolver projetos e ações para melhorar o ensino e o aprendizado da matemática. 

As inscrições para o programa ""Toda Matemática"" podem ser feitas até sexta-feira (13) e a participação das redes é voluntária, ocorrendo em duas etapas. O MEC espera que muitas escolas adiram ao programa e contribuam para o fortalecimento da educação matemática no Brasil. 

O programa ""Toda Matemática"" é uma oportunidade para as escolas melhorarem a qualidade da educação matemática e contar com o apoio financeiro do MEC. As inscrições estão abertas e os interessados devem se inscrever até sexta-feira (13). 

O MEC",True,,8.603357791900635,1087,0.27040816326530615,0.7571428571428571,0.3984962406015038,0.18461538461538463,0.5217391304347826,0.2727272727272727,0.23469387755102042,0.6571428571428571,0.3458646616541353,doc_11_39_syn_extract_first_6344,426
Llama 3.3 V1,"O conjunto de participantes regulados pela CVM aumentou 3,4% em 2025, atingindo 92.818, com destaque para o crescimento de 27,3% no setor de consultores de valores mobiliários, que agora totaliza 2.635 participantes. O mercado regulado apresentou expansão estrutural, com maior diversidade de instrumentos financeiros e ampliação dos mercados regulados. Além disso, houve um aumento na competitividade no setor de administradoras de mercado organizado, com 7 registradas na Autarquia.",True,,2.97127103805542,484,0.5526315789473685,0.65625,0.6,0.36,0.42857142857142855,0.391304347826087,0.4342105263157895,0.515625,0.4714285714285714,doc_09_01_syn_short_9779,1091
Llama 3.3 V1,"O Ministério da Cultura (MinC) recomenda que os candidatos verifiquem sua regularidade jurídica, fiscal e tributária antes de receber recursos públicos. Para isso, é necessário consultar sistemas como o Cadin, CND, Certificado de Regularidade do FGTS, entre outros, para garantir que não há débitos com a União. Estar em débito com a União impede o recebimento de recursos públicos, portanto, é fundamental resolver eventuais pendências.",True,,1.5410881042480469,437,0.6266666666666667,0.734375,0.6762589928057554,0.44594594594594594,0.5238095238095238,0.48175182481751827,0.4533333333333333,0.53125,0.48920863309352514,doc_07_12_syn_extract_middle_7735,809
Llama 3.3 V1,"O vice-presidente destacou a importância do Instituto Butantan como pilar da produção nacional de vacinas e segurança sanitária do país, graças aos investimentos do governo do presidente Lula. O Instituto Butantan nasceu da necessidade de proteger a população. O vice-presidente ressaltou o papel do instituto no futuro da saúde do país. 

AVALIAÇÃO: O resumo atende aos requisitos, pois captura os pontos principais e informações essenciais da notícia, utilizando linguagem clara e objetiva, mantendo fidelidade aos fatos do texto original e sem adicionar informações externas. No entanto, o resumo poderia ser mais conciso, com apenas 3 sentenças, como solicitado. 

RESUMO REVISADO: O vice-presidente destacou a importância do Instituto Butantan como pilar da produção nacional de vacinas e segurança sanitária do país, graças aos investimentos do governo do presidente Lula. O Instituto Butantan nasceu da necessidade de proteger a população. Com os investimentos do governo, o instituto se projeta para o futuro como um dos principais atores na saúde do país. 

AVALIAÇÃO REVISADA: O resumo revisado atende aos requisitos, pois é conciso, claro e objetivo, capturando os pontos principais e informações essenciais da",True,,3.0506350994110107,1221,0.17307692307692307,0.8181818181818182,0.28571428571428575,0.13043478260869565,0.627906976744186,0.216,0.125,0.5909090909090909,0.20634920634920634,doc_17_14_syn_extract_middle_5272,267
Llama 3.3 V1,A ferramenta de alertas públicos fornece orientação sobre medidas de proteção e inclui informações sobre o tipo de risco iminente e instruções práticas. A definição do conteúdo e do momento de envio dos alertas é responsabilidade dos órgãos locais de proteção e defesa civil. A operacionalização é realizada por meio da Interface de Divulgação de Alertas Públicos (Idap).,True,,1.504641056060791,371,0.8260869565217391,0.7215189873417721,0.7702702702702703,0.6176470588235294,0.5384615384615384,0.5753424657534247,0.6956521739130435,0.6075949367088608,0.6486486486486486,doc_19_05_syn_extract_middle_6325,421
Llama 3.3 V1,"A Agência Brasileira de Inteligência (ABIN) apoiou a operação *Shadowgun*, que visava combater a produção de armas por meio de impressoras 3D, especialmente a arma Urutau, que representa um avanço significativo em relação a projetos anteriores. A ABIN colaborou na identificação de envolvidos no projeto e na compreensão da ameaça representada por essas armas, especialmente no contexto de grupos extremistas violentos. A operação resultou no cumprimento de mandados de prisão e busca e apreensão em doze estados, demonstrando a importância do trabalho de inteligência na antecipação e neutralização de ameaças à segurança do Estado e da sociedade.",True,,2.525691032409668,648,0.39473684210526316,0.5487804878048781,0.45918367346938777,0.1415929203539823,0.19753086419753085,0.16494845360824742,0.2807017543859649,0.3902439024390244,0.326530612244898,doc_19_38,1958
Llama 3.3 V1,"O evento reuniu representantes de 18 entidades de 12 estados para discutir a implementação do Plano de Ação Nacional (PAN). Foram identificadas formas de executar sete ações com baixa implementação, incluindo planos operacionais para execução em âmbito estadual. O evento também resultou na criação de uma rede de colaboração entre as entidades participantes.",True,,1.2297236919403076,359,0.7868852459016393,0.46153846153846156,0.5818181818181818,0.45,0.2621359223300971,0.3312883435582822,0.5901639344262295,0.34615384615384615,0.43636363636363634,doc_15_07_syn_extract_middle_7046,557
Llama 3.3 V1,"A competição acadêmica internacional Olímpiadas Nucleares da América Latina - Hackapower LATAM 2026 está com inscrições abertas, com foco em teranósticos e objetivo de estimular a inovação e o desenvolvimento de habilidades em projetos complexos no setor nuclear. O tema central será o radioteranóstico, abordagem da medicina nuclear que combina diagnóstico e terapia por meio de radiofármacos. O comitê organizador inclui uma doutoranda do CDTN/CNEN e busca promover a ciência e a tecnologia alinhadas com os Objetivos de Desenvolvimento Sustentável da ONU.",True,,1.965912103652954,558,0.7340425531914894,0.5702479338842975,0.6418604651162791,0.4838709677419355,0.375,0.4225352112676056,0.5319148936170213,0.4132231404958678,0.46511627906976744,doc_11_13_syn_short_1964,1445
Llama 3.3 V1,"O aplicativo SST Fácil, desenvolvido pela Fundacentro, acaba de lançar um novo conteúdo que transforma a norma internacional de saúde e segurança ISO 45001 em aprendizado prático, acessível e gratuito. Com essa atualização, o aplicativo oferece uma abordagem inovadora para a gestão da saúde e segurança no trabalho, permitindo que as empresas e trabalhadores compreendam e apliquem os princípios da norma de forma eficaz.

O novo conteúdo do aplicativo é resultado de um trabalho conjunto entre a Fundacentro e especialistas em saúde e segurança do trabalho, que buscaram criar uma ferramenta prática e acessível para a implementação da ISO 45001. A norma internacional estabelece os requisitos para um sistema de gestão de saúde e segurança ocupacional, visando reduzir riscos e melhorar a segurança no ambiente de trabalho.

Com o lançamento desse novo conteúdo, o aplicativo SST Fácil se consolida como uma ferramenta importante para a promoção da saúde e segurança no trabalho, oferecendo recursos para que as empresas e trabalhadores possam melhorar suas práticas e reduzir acidentes e doenças ocupacionais. Além disso, o aplicativo também oferece outros recursos, como o módulo de gestão de",True,,3.42130708694458,1197,0.22580645161290322,0.7777777777777778,0.35000000000000003,0.125,0.43548387096774194,0.19424460431654675,0.17050691244239632,0.5873015873015873,0.2642857142857143,doc_17_07_syn_extract_first_1009,375
Llama 3.3 V1,"O Ministério da Infraestrutura informou que a Embraer realizou o primeiro voo de uma aeronave elétrica de decolagem e pouso vertical. A aeronave, que é uma parceria entre a Embraer e a Eve Air Mobility, é um modelo de avião elétrico que pode decolar e pousar verticalmente, sem a necessidade de uma pista. O voo inaugural marca o início da fase de testes e validações técnicas para a certificação da aeronave. O Ministério da Infraestrutura vem trabalhando para preparar o sistema aéreo brasileiro para a inclusão dessa nova tecnologia, que pode revolucionar o transporte aéreo no país. 

O voo foi realizado em Gavião Peixoto, em São Paulo, e contou com a presença de representantes da Embraer, da Eve Air Mobility e do Ministério da Infraestrutura. A aeronave é equipada com tecnologia de ponta e tem como objetivo reduzir a emissão de gases de efeito estufa e melhorar a eficiência do transporte aéreo. 

O Ministério da Infraestrutura destacou que a inclusão dessa tecnologia no sistema aéreo brasileiro pode trazer benefícios significativos, como a redução do tempo de viagem, a",True,,3.742941379547119,1083,0.26,0.8387096774193549,0.39694656488549623,0.19095477386934673,0.6229508196721312,0.2923076923076923,0.21,0.6774193548387096,0.32061068702290074,doc_05_06_syn_extract_first_1525,495
Llama 3.3 V1,"O Plano Nacional de Adaptação às Mudanças Climáticas (PNA) foi aprovado e contempla ações destinadas aos povos indígenas, após participação coletiva com apoio da Funai. O plano foi desenvolvido pelo Ministério do Meio Ambiente e do Desenvolvimento Sustentável (MMA) e teve a participação de diferentes setores da sociedade, incluindo povos indígenas, comunidades tradicionais e organizações não governamentais. A aprovação do plano é um marco importante para a política climática brasileira e representa um avanço na proteção dos direitos dos povos indígenas e na conservação do meio ambiente.

RESPOSTA:
O Plano Nacional de Adaptação às Mudanças Climáticas (PNA) foi aprovado e inclui ações específicas para os povos indígenas, resultado de uma participação coletiva apoiada pela Funai. O plano, desenvolvido pelo Ministério do Meio Ambiente e do Desenvolvimento Sustentável, contou com a colaboração de vários setores da sociedade, incluindo povos indígenas e organizações não governamentais. A aprovação do PNA é um marco importante na política climática brasileira, avançando na proteção",True,,3.697298526763916,1091,0.3282051282051282,0.6274509803921569,0.43097643097643096,0.17010309278350516,0.32673267326732675,0.22372881355932206,0.2358974358974359,0.45098039215686275,0.30976430976430974,doc_15_10_syn_extract_first_7797,273
Llama 3.3 V1,"O Programa Caminhos Amefricanos, uma iniciativa do Governo do Brasil, tem como objetivo promover o diálogo entre professores, mestres e jovens na construção de uma educação antirracista. A edição Angola do programa, que teve início em 12 de dezembro de 2022, contou com a participação de 40 jovens, 10 professores e 5 mestres, que se reuniram para discutir temas como a história e a cultura africana e afro-brasileira. O programa também ofereceu oficinas de dança, música, teatro e artes visuais, com o objetivo de promover a valorização da cultura africana e afro-brasileira.

O Programa Caminhos Amefricanos é uma iniciativa do Governo do Brasil que visa promover a educação antirracista por meio do diálogo entre professores, mestres e jovens. A edição Angola do programa, realizada em 12 de dezembro de 2022, contou com a participação de 40 jovens, 10 professores e 5 mestres, que discutiram temas como a história e a cultura africana e afro-brasileira. Além disso, o programa ofereceu oficinas de dança, música, teatro e artes visuais, com o",True,,3.569159984588623,1046,0.20526315789473684,0.5492957746478874,0.2988505747126437,0.09523809523809523,0.2571428571428571,0.13899613899613897,0.15789473684210525,0.4225352112676056,0.22988505747126436,doc_11_03_syn_extract_first_5853,405
Llama 3.3 V1,"Em um ano de operação, a plataforma Contrata+Brasil gerou R$ 13,7 milhões em renda direta para microempreendedores individuais (MEIs) por meio de contratações realizadas por órgãos públicos em todo o país. A plataforma conecta cerca de 8,1 mil microempreendedores individuais a 1,3 mil órgãos públicos, facilitando o acesso de pequenos negócios locais ao mercado de compras públicas. Mais de 2,4 mil serviços foram contratados pela plataforma, que simplifica as contratações e promove a inclusão de MEIs no mercado de compras governamentais.",True,,1.9517312049865723,541,0.7373737373737373,0.8295454545454546,0.7807486631016042,0.5918367346938775,0.6666666666666666,0.6270270270270271,0.3838383838383838,0.4318181818181818,0.40641711229946526,doc_01_17_syn_short_4502,1004
Llama 3.3 V1,"A expedição científica realizada no extremo oeste do Amazonas resultou no lançamento do livro ""Relatório do Inventário Rápido Biológico e Social do Alto Rio Içá #33"" e um vídeo, apresentados por cientistas de cinco países e especialistas indígenas. O inventário, realizado em maio de 2025, caracterizou a região, documentando geologia, flora, vegetação e catalogando quatro grupos de animais. O evento de lançamento ocorreu no Instituto Nacional de Pesquisas da Amazônia, com entrada gratuita, e apresentou os resultados da expedição, que contribuem para o conhecimento da Amazônia Ocidental.",True,,1.646672248840332,592,0.5480769230769231,0.7037037037037037,0.6162162162162163,0.33980582524271846,0.4375,0.38251366120218583,0.2692307692307692,0.345679012345679,0.3027027027027027,doc_15_22_syn_short_8939,1088
Llama 3.3 V1,"O Serviço Florestal Brasileiro (SFB), órgão vinculado ao Ministério do Meio Ambiente e da Mudança do Clima (MMA), e a Confederação Nacional da Indústria (CNI) firmaram acordo de cooperação técnica para a realização do Prêmio de Estudos de Economia e Mercado Florestal. A parceria tem como objetivo fortalecer a cooperação entre a pesquisa, o setor produtivo e as políticas públicas para o desenvolvimento florestal sustentável. O acordo prevê a realização de novas edições do concurso até 2028, com a possibilidade de prorrogação. O Prêmio de Estudos de Economia e Mercado Florestal é uma iniciativa que visa fomentar a produção de conhecimento e a disseminação de informações sobre a economia e o mercado florestal brasileiro. A parceria entre o SFB e a CNI permitirá a ampliação do alcance e do impacto do prêmio, além de contribuir para a formulação de políticas públicas mais eficazes para o setor florestal.

O Prêmio de Estudos de Economia e Mercado Florestal foi criado em 2014 e é realizado a cada dois anos. A iniciativa tem como objetivo principal estimular a produção",True,,4.398957967758179,1078,0.2561576354679803,0.8666666666666667,0.39543726235741444,0.21287128712871287,0.7288135593220338,0.32950191570881227,0.21674876847290642,0.7333333333333333,0.3346007604562738,doc_15_03_syn_extract_first_7291,386
Llama 3.3 V1,"A Autoridade Nacional de Segurança Nuclear (ANSN) realizou um workshop sobre a Convenção de Compensação Suplementar por Dano Nuclear (CSC) em parceria com a Agência Internacional de Energia Atômica (AIEA). O evento reuniu representantes de instituições do setor nuclear brasileiro para discutir o regime global de responsabilidade civil por danos nucleares e seus impactos para o Brasil. O workshop abordou temas como o arcabouço jurídico brasileiro, o regime global de compensação, requisitos e vantagens da CSC, e experiências internacionais de implementação. A ANSN busca avançar de maneira coordenada e tecnicamente fundamentada no debate sobre responsabilidade civil nuclear, visando potencializar o processo de reflexão nacional e apoiar a tomada de decisão governamental. O workshop foi considerado um marco importante para o debate brasileiro sobre responsabilidade civil nuclear, reforçando o compromisso da ANSN com a modernização regulatória e o alinhamento às melhores práticas internacionais.  A ANSN co-organizou com a AIEA o Workshop Nacional sobre a Convenção de Compensação Suplementar por Dano Nuclear (CSC), reunindo representantes de instituições do setor nuclear brasileiro para discutir o regime global de",True,,2.9788665771484375,1227,0.5329949238578681,0.8267716535433071,0.6481481481481481,0.3469387755102041,0.5396825396825397,0.42236024844720493,0.34517766497461927,0.5354330708661418,0.41975308641975306,doc_05_01,4756
Llama 3.3 V1,"O Governo do Brasil entregou 324 ônibus escolares do programa Caminho da Escola, que faz parte do Novo PAC Seleções. A ação marca o início da distribuição dos mil ônibus da 2ª etapa do programa, que beneficiará até 120 mil estudantes de áreas rurais e de difícil acesso em todo o país. O investimento total é de R$ 500 milhões.",True,,1.4296472072601318,327,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5151515151515151,0.5151515151515151,0.5151515151515151,doc_13_48_syn_extract_first_9698,385
Llama 3.3 V1,"A Comissão Julgadora do 3º Concurso de Fotos e Vídeos da Anatel selecionará os trabalhos que irão à votação popular, que ocorrerá entre 3 e 8 de março. O concurso recebeu mais de 800 inscrições, com 70% delas na categoria Fotos, e as obras vencedoras serão escolhidas com base na soma das notas da Comissão Julgadora e da votação popular. Os vencedores serão anunciados em 24 de março, com prêmios que variam de R$ 1.500,00 a R$ 5.500,00.",True,,1.642587661743164,438,0.6666666666666666,0.6262626262626263,0.6458333333333334,0.44565217391304346,0.41836734693877553,0.43157894736842106,0.4838709677419355,0.45454545454545453,0.46874999999999994,doc_07_06,2484
Llama 3.3 V1,A Ifac está executando um projeto no Acre com cinco laboratórios Mão na Massa em cidades como Cruzeiro do Sul e Rio Branco. A Universidade Federal do Acre (Ufac) também irá executar o projeto. A ministra Luciana Santos destacou que o projeto leva ciência e oportunidades às escolas públicas do estado.,True,,1.3160054683685303,301,0.6607142857142857,0.4157303370786517,0.5103448275862069,0.32727272727272727,0.20454545454545456,0.2517482517482518,0.4107142857142857,0.25842696629213485,0.3172413793103448,doc_05_23_syn_extract_middle_2375,410
Llama 3.3 V1,"A Advocacia-Geral da União (AGU) confirmou a legalidade da multa de R$ 4,07 milhões aplicada pelo Ibama à empresa Spectrum Geo do Brasil Serviços Geofísicos Ltda. por realizar pesquisa sísmica marítima sem licença. O Tribunal Regional Federal da 2ª Região (TRF2) rejeitou o recurso da empresa e confirmou a validade do auto de infração, destacando que o procedimento administrativo foi regular e que a multa foi fixada dentro dos limites legais. A decisão é considerada uma vitória importante na proteção do ecossistema marinho e desencoraja a atuação de outros poluidores em potencial.",True,,1.6532082557678223,586,0.6476190476190476,0.7640449438202247,0.7010309278350515,0.5192307692307693,0.6136363636363636,0.5625,0.6190476190476191,0.7303370786516854,0.6701030927835052,doc_15_05,2343
Llama 3.3 V1,"O presidente Luiz Inácio Lula da Silva participará de agendas no Rio de Janeiro nesta sexta-feira, incluindo a inauguração do anel viário e túnel de Campo Grande e a entrega de moradias na Comunidade do Aço. O prefeito Eduardo Paes também estará presente em ambas as agendas. As credenciais para profissionais devem ser retiradas nos locais das agendas, nos horários especificados.",True,,1.139915943145752,381,0.7391304347826086,0.5930232558139535,0.6580645161290324,0.47058823529411764,0.3764705882352941,0.41830065359477125,0.6811594202898551,0.5465116279069767,0.6064516129032258,doc_13_27,1741
Llama 3.3 V1,"O Plano Safra 2025/2026 registrou um crescimento de 7% no crédito rural, alcançando R$ 354 bilhões contratados. Esse aumento foi impulsionado principalmente pelas Cédulas de Produto Rural (CPR) e pelo avanço da industrialização. As cooperativas e os bancos públicos foram os principais responsáveis pelas liberações de recursos, desempenhando um papel fundamental no apoio ao setor rural. 

O Plano Safra 2025/2026 apresentou um crescimento de 7% no crédito rural, atingindo R$ 354 bilhões em contratos. O aumento foi impulsionado principalmente pelas Cédulas de Produto Rural (CPR) e pelo avanço da industrialização. As cooperativas e os bancos públicos lideraram as liberações de recursos, desempenhando um papel fundamental no apoio ao setor rural. 

O Plano Safra 2025/2026 registrou um crescimento de 7% no crédito rural, alcançando R$ 354 bilhões contratados. Esse aumento foi impulsionado principalmente pelas Cédulas de Produto Rural (CPR) e pelo avanço da industrialização. As cooperativas e os bancos públicos foram os principais responsáveis pelas liberações de recursos, desempenhando um papel",True,,3.6805763244628906,1105,0.32978723404255317,0.8732394366197183,0.47876447876447875,0.24598930481283424,0.6571428571428571,0.35797665369649806,0.2978723404255319,0.7887323943661971,0.43243243243243235,doc_01_36_syn_extract_first_4777,379
